trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1593,False,"{'a': 0.5, 'e': 3.2636473481466045e-36}",25,0,34.16310391169475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1594,False,"{'a': 0.5, 'e': 3.100464980739274e-36}",25,0,23.898112754858083,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1595,False,"{'a': 0.5, 'e': 2.94544173170231e-36}",20,0,22.993901971809134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1596,False,"{'a': 0.5, 'e': 2.7981696451171947e-36}",20,0,22.90103357659166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1597,False,"{'a': 0.5, 'e': 2.6582611628613348e-36}",25,4,27.394341184592136,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.5, 'e': 2.525348104718268e-36}",20,0,24.740788293408823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1599,False,"{'a': 0.5, 'e': 2.3990806994823543e-36}",20,10,16.541235711913064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.5, 'e': 2.2791266645082365e-36}",25,0,28.15743720633895,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1601,False,"{'a': 0.5, 'e': 2.1651703312828246e-36}",25,3,34.68570154229688,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.5, 'e': 2.0569118147186832e-36}",20,0,29.186107211076077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.5, 'e': 1.954066223982749e-36}",20,7,19.399781909605654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.5, 'e': 1.8563629127836115e-36}",30,0,39.59414852830959,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1605,False,"{'a': 0.5, 'e': 1.763544767144431e-36}",20,0,23.307317136510797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1606,False,"{'a': 0.5, 'e': 1.675367528787209e-36}",25,13,18.037844938220626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.5, 'e': 1.5915991523478486e-36}",20,0,28.511209391362872,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1608,False,"{'a': 0.5, 'e': 1.512019194730456e-36}",25,0,37.33455860747575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1609,False,"{'a': 0.5, 'e': 1.4364182349939333e-36}",20,0,30.098635378310874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1610,False,"{'a': 0.5, 'e': 1.3645973232442365e-36}",20,5,22.806469865299267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.5, 'e': 1.2963674570820247e-36}",20,0,25.287186117427392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1612,False,"{'a': 0.5, 'e': 1.2315490842279234e-36}",20,0,17.42646471677224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1613,False,"{'a': 0.5, 'e': 1.1699716300165272e-36}",20,0,20.380367088739092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1614,False,"{'a': 0.5, 'e': 1.1114730485157007e-36}",20,10,17.221936347207425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.5, 'e': 1.0558993960899156e-36}",20,0,27.259967012720384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1616,False,"{'a': 0.5, 'e': 1.0031044262854198e-36}",20,5,23.778090495895423,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.5, 'e': 9.529492049711488e-37}",20,0,26.81476772405224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1618,False,"{'a': 0.5, 'e': 9.053017447225913e-37}",30,14,23.51003023601641,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.5, 'e': 8.600366574864617e-37}",25,0,30.390506079310754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1620,False,"{'a': 0.5, 'e': 8.170348246121385e-37}",20,1,29.80385707288223,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.5, 'e': 7.761830833815316e-37}",20,0,31.824875126924432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1622,False,"{'a': 0.5, 'e': 7.37373929212455e-37}",20,0,23.174725787883563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1623,False,"{'a': 0.5, 'e': 7.005052327518322e-37}",20,6,22.95058337196993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.5, 'e': 6.654799711142405e-37}",20,0,31.814449130279073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1625,False,"{'a': 0.5, 'e': 6.322059725585285e-37}",20,0,28.567249790844674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'a': 0.5, 'e': 6.005956739306021e-37}",25,17,12.58250315152624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.5, 'e': 5.7056589023407194e-37}",20,2,27.868513704825922,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.5, 'e': 5.420375957223683e-37}",25,0,35.75011457661428,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1629,False,"{'a': 0.5, 'e': 5.1493571593624985e-37}",20,0,29.590212646089245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1630,False,"{'a': 0.5, 'e': 4.891889301394373e-37}",25,0,26.309524777663363,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1631,False,"{'a': 0.5, 'e': 4.647294836324655e-37}",25,5,24.32778651545632,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.5, 'e': 4.4149300945084214e-37}",20,0,23.181147528624507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1633,False,"{'a': 0.5, 'e': 4.194183589783e-37}",20,0,24.409708188113978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1634,False,"{'a': 0.5, 'e': 3.9844744102938505e-37}",20,15,6.399286402826248,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.5, 'e': 3.7852506897791576e-37}",25,0,27.500408936300833,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1636,False,"{'a': 0.5, 'e': 3.5959881552901994e-37}",30,10,29.310424691410073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.5, 'e': 3.4161887475256893e-37}",25,11,21.515270344594864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.5, 'e': 3.2453793101494045e-37}",25,19,10.641138588640546,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.5, 'e': 3.0831103446419344e-37}",25,0,35.93776002427728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1640,False,"{'a': 0.5, 'e': 2.9289548274098374e-37}",20,7,19.885631626869905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.5, 'e': 2.7825070860393453e-37}",20,0,28.818880406439703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.5, 'e': 2.643381731737378e-37}",30,5,38.38020686692659,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.5, 'e': 2.511212645150509e-37}",20,0,28.101726451997504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1644,False,"{'a': 0.5, 'e': 2.3856520128929834e-37}",25,7,23.44275093667696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.5, 'e': 2.2663694122483342e-37}",20,0,25.75948098889175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1646,False,"{'a': 0.5, 'e': 2.1530509416359174e-37}",25,0,32.68581906261847,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1647,False,"{'a': 0.5, 'e': 2.0453983945541214e-37}",20,0,27.15064255787229,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1648,False,"{'a': 0.5, 'e': 1.9431284748264153e-37}",20,15,8.359825596913023,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.5, 'e': 1.8459720510850945e-37}",20,0,28.43862759746736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1650,False,"{'a': 0.5, 'e': 1.7536734485308396e-37}",20,0,24.199112684297415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1651,False,"{'a': 0.5, 'e': 1.6659897761042975e-37}",20,8,19.979988336997728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.5, 'e': 1.5826902872990825e-37}",25,1,35.89529135591594,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.5, 'e': 1.5035557729341285e-37}",20,0,30.69880517231825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1654,False,"{'a': 0.5, 'e': 1.4283779842874218e-37}",20,0,18.675081101860386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1655,False,"{'a': 0.5, 'e': 1.3569590850730507e-37}",25,17,12.86968006321804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.5, 'e': 1.2891111308193983e-37}",25,8,16.43094840942006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.5, 'e': 1.2246555742784281e-37}",25,0,38.732813441736724,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1658,False,"{'a': 0.5, 'e': 1.1634227955645067e-37}",20,0,25.12821805992732,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1659,False,"{'a': 0.5, 'e': 1.1052516557862814e-37}",35,0,46.69083833032849,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1660,False,"{'a': 0.5, 'e': 1.0499890729969673e-37}",20,0,22.315788050847047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1661,False,"{'a': 0.5, 'e': 9.974896193471187e-38}",30,19,16.544998066923334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.5, 'e': 9.476151383797628e-38}",35,0,44.59562084770038,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1663,False,"{'a': 0.5, 'e': 9.002343814607746e-38}",20,2,23.742848160228487,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.5, 'e': 8.552226623877359e-38}",20,0,27.51257108667126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1665,False,"{'a': 0.5, 'e': 8.12461529268349e-38}",30,0,34.43701540902409,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1666,False,"{'a': 0.5, 'e': 7.718384528049316e-38}",20,0,31.068430405745556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1667,False,"{'a': 0.5, 'e': 7.332465301646849e-38}",20,0,28.486793274005517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1668,False,"{'a': 0.5, 'e': 6.965842036564507e-38}",30,0,46.56603512002821,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1669,False,"{'a': 0.5, 'e': 6.617549934736281e-38}",20,0,30.610401169192695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1670,False,"{'a': 0.5, 'e': 6.286672437999467e-38}",30,0,42.76502672458287,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1671,False,"{'a': 0.5, 'e': 5.972338816099493e-38}",20,10,16.85699464658535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.5, 'e': 5.673721875294518e-38}",30,0,32.66722872486103,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1673,False,"{'a': 0.5, 'e': 5.390035781529792e-38}",25,16,13.378843352720331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.5, 'e': 5.120533992453302e-38}",20,8,18.75557472200414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.5, 'e': 4.864507292830637e-38}",25,0,29.022880835490465,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1676,False,"{'a': 0.5, 'e': 4.621281928189105e-38}",20,0,25.996563209985926,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1677,False,"{'a': 0.5, 'e': 4.390217831779649e-38}",25,6,33.264180715748374,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.5, 'e': 4.1707069401906666e-38}",20,0,29.747152965615857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1679,False,"{'a': 0.5, 'e': 3.9621715931811334e-38}",30,6,35.30279938545944,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.5, 'e': 3.764063013522076e-38}",25,3,32.02155545772508,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.5, 'e': 3.5758598628459724e-38}",25,13,21.51496329527601,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.5, 'e': 3.3970668697036736e-38}",20,12,12.169302601187072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.5, 'e': 3.2272135262184897e-38}",20,6,22.33440651621144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.5, 'e': 3.065852849907565e-38}",25,0,32.332377988785666,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1685,False,"{'a': 0.5, 'e': 2.912560207412187e-38}",30,20,18.693366544330544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.5, 'e': 2.7669321970415775e-38}",25,9,23.175084212922563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.5, 'e': 2.6285855871894984e-38}",25,0,30.384132014481235,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1688,False,"{'a': 0.5, 'e': 2.4971563078300233e-38}",25,0,33.574133118863145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1689,False,"{'a': 0.5, 'e': 2.372298492438522e-38}",20,3,30.70914985577216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.5, 'e': 2.2536835678165957e-38}",30,0,37.1792650101038,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1691,False,"{'a': 0.5, 'e': 2.1409993894257658e-38}",20,7,14.487302917248526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.5, 'e': 2.0339494199544776e-38}",35,17,26.15654428009673,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.5, 'e': 1.9322519489567534e-38}",20,0,31.10588254245978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1694,False,"{'a': 0.5, 'e': 1.8356393515089157e-38}",20,6,25.94414275827348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.5, 'e': 1.7438573839334698e-38}",20,0,26.294730669216598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1696,False,"{'a': 0.5, 'e': 1.6566645147367963e-38}",25,12,19.013725990290272,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.5, 'e': 1.5738312889999564e-38}",20,0,25.231702036261453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1698,False,"{'a': 0.5, 'e': 1.4951397245499585e-38}",30,8,33.37906439628588,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.5, 'e': 1.4203827383224606e-38}",20,0,30.974148863628034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1700,False,"{'a': 0.5, 'e': 1.3493636014063375e-38}",25,0,33.8136117215571,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1701,False,"{'a': 0.5, 'e': 1.2818954213360205e-38}",25,17,10.366489341064465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.5, 'e': 1.2178006502692193e-38}",25,0,33.97849101610726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1703,False,"{'a': 0.5, 'e': 1.1569106177557584e-38}",25,16,17.57635430919867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.5, 'e': 1.0990650868679704e-38}",25,5,29.112388615246445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.5, 'e': 1.0441118325245719e-38}",20,0,20.68913979502505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1706,False,"{'a': 0.5, 'e': 9.919062408983433e-39}",20,8,16.784818729301463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.5, 'e': 9.42310928853426e-39}",25,0,29.67979733835223,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1708,False,"{'a': 0.5, 'e': 8.951953824107546e-39}",20,0,29.19407953089464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1709,False,"{'a': 0.5, 'e': 8.504356132902169e-39}",25,0,35.7041894154992,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1710,False,"{'a': 0.5, 'e': 8.07913832625706e-39}",30,16,19.122672735712655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 7.675181409944206e-39}",25,4,27.9249746783148,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.5, 'e': 7.291422339446997e-39}",20,9,19.606839790875995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.5, 'e': 6.926851222474646e-39}",25,13,22.212910319557796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.5, 'e': 6.580508661350913e-39}",30,14,31.125891924923696,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.5, 'e': 6.251483228283367e-39}",20,0,30.3455829216487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1716,False,"{'a': 0.5, 'e': 5.938909066869199e-39}",30,9,34.29406971183649,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.5, 'e': 5.641963613525738e-39}",25,2,36.075031890863556,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 5.359865432849452e-39}",30,0,34.22046023946897,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1719,False,"{'a': 0.5, 'e': 5.0918721612069785e-39}",25,0,31.27145862934173,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1720,False,"{'a': 0.5, 'e': 4.837278553146629e-39}",25,15,17.36273535489582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.5, 'e': 4.595414625489298e-39}",25,3,30.470525956418722,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.5, 'e': 4.3656438942148325e-39}",20,0,25.765131424826887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1723,False,"{'a': 0.5, 'e': 4.147361699504091e-39}",20,0,19.93903929193392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1724,False,"{'a': 0.5, 'e': 3.939993614528886e-39}",25,0,35.5771839362594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1725,False,"{'a': 0.5, 'e': 3.742993933802442e-39}",30,0,41.02128097366229,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1726,False,"{'a': 0.5, 'e': 3.5558442371123195e-39}",25,0,32.68900297512298,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1727,False,"{'a': 0.5, 'e': 3.3780520252567034e-39}",25,0,25.379171581449437,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1728,False,"{'a': 0.5, 'e': 3.209149423993868e-39}",20,6,21.301735575554154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 3.048691952794174e-39}",20,1,28.400245412625953,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.5, 'e': 2.8962573551544656e-39}",30,0,37.63758874119689,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1731,False,"{'a': 0.5, 'e': 2.751444487396742e-39}",25,0,31.109968869617813,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1732,False,"{'a': 0.5, 'e': 2.613872263026905e-39}",20,0,28.98213406275914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1733,False,"{'a': 0.5, 'e': 2.4831786498755597e-39}",25,0,35.3377028261497,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1734,False,"{'a': 0.5, 'e': 2.3590197173817815e-39}",25,4,30.604294668188466,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.5, 'e': 2.2410687315126924e-39}",20,0,26.314510079164588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1736,False,"{'a': 0.5, 'e': 2.1290152949370576e-39}",25,8,27.07668170176189,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.5, 'e': 2.0225645301902046e-39}",20,0,30.20995928932615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1738,False,"{'a': 0.5, 'e': 1.9214363036806944e-39}",25,0,29.242254798940294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1739,False,"{'a': 0.5, 'e': 1.8253644884966593e-39}",25,12,23.91878941407615,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.5, 'e': 1.7340962640718265e-39}",35,0,41.75835144481497,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1741,False,"{'a': 0.5, 'e': 1.647391450868235e-39}",25,0,33.10180295194808,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1742,False,"{'a': 0.5, 'e': 1.565021878324823e-39}",25,0,33.41371454555979,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1743,False,"{'a': 0.5, 'e': 1.486770784408582e-39}",20,0,24.47831646076719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1744,False,"{'a': 0.5, 'e': 1.4124322451881528e-39}",25,0,26.29393290755346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1745,False,"{'a': 0.5, 'e': 1.341810632928745e-39}",20,0,22.963077894049192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1746,False,"{'a': 0.5, 'e': 1.2747201012823079e-39}",20,16,7.487380538019546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.5, 'e': 1.2109840962181923e-39}",30,0,36.15775988156265,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1748,False,"{'a': 0.5, 'e': 1.1504348914072827e-39}",25,11,23.479076986174682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.5, 'e': 1.0929131468369185e-39}",30,8,33.282846709206325,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.5, 'e': 1.0382674894950725e-39}",25,0,30.2436809475948,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1751,False,"{'a': 0.5, 'e': 9.863541150203189e-40}",30,3,41.83570968888752,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.5, 'e': 9.370364092693029e-40}",20,11,12.734340933356725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 8.901845888058376e-40}",30,0,38.64504359214568,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1754,False,"{'a': 0.5, 'e': 8.456753593655458e-40}",20,0,24.41750403213617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1755,False,"{'a': 0.5, 'e': 8.033915913972684e-40}",20,0,23.83240262374379,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1756,False,"{'a': 0.5, 'e': 7.63222011827405e-40}",25,0,33.084990749111256,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1757,False,"{'a': 0.5, 'e': 7.250609112360347e-40}",25,0,30.897404135691197,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1758,False,"{'a': 0.5, 'e': 6.888078656742329e-40}",20,0,29.41098619217119,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1759,False,"{'a': 0.5, 'e': 6.543674723905212e-40}",20,0,22.714149303405065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1760,False,"{'a': 0.5, 'e': 6.216490987709952e-40}",25,12,21.551837277137714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 5.905666438324454e-40}",20,1,19.349796161389307,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 5.610383116408231e-40}",25,2,28.882053915278664,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 5.329863960587819e-40}",35,25,14.396162557340164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 5.063370762558428e-40}",20,0,30.22738627935407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1765,False,"{'a': 0.5, 'e': 4.810202224430506e-40}",25,13,17.726605508725477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 4.569692113208981e-40}",20,0,24.330481009250878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1767,False,"{'a': 0.5, 'e': 4.341207507548531e-40}",25,0,31.058325560521737,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1768,False,"{'a': 0.5, 'e': 4.1241471321711045e-40}",25,0,31.97571649341697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1769,False,"{'a': 0.5, 'e': 3.917939775562549e-40}",25,3,37.43210544336441,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
