trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.997}",35,0,-127.05343192845648,"{0: 24, 1: 3, 2: 5, 3: 2, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.994009}",20,0,-49.13055235803613,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.991026973}",20,0,-46.643546026910954,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.988053892081}",30,0,-122.08626858890082,"{0: 19, 1: 2, 2: 5, 3: 4, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.985089730404757}",20,0,-177.8891921135918,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
6,False,"{'a': 0.5, 'e': 0.9821344612135428}",25,0,-151.06784254675034,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.979188057829902}",20,0,-94.61317467889378,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.9762504936564124}",20,0,-67.46530712661027,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9733217421754431}",20,0,-64.33546202126982,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.9704017769489168}",20,0,-82.16174194780473,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
11,False,"{'a': 0.5, 'e': 0.9674905716180701}",30,0,-106.31102039933276,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.9645880999032158}",20,0,-38.62704855179353,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9616943356035061}",25,0,-163.95599168375466,"{0: 13, 1: 0, 2: 10, 3: 0, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9588092525966957}",20,0,-150.8082284266183,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.9559328248389056}",25,0,-16.871605103062873,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.9530650263643888}",25,0,-191.82693105629747,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.9502058312852957}",20,0,-131.01647317890877,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.9473552137914398}",20,0,-74.88361041723986,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9445131481500655}",25,0,-66.73533032693722,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.9416796087056153}",30,0,-104.18630303758242,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.9388545698794984}",30,0,-122.99567114567557,"{0: 17, 1: 4, 2: 5, 3: 4, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.9360380061698599}",20,0,-113.87739817025113,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.9332298921513503}",20,0,-164.25435943935966,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
24,False,"{'a': 0.5, 'e': 0.9304302024748963}",25,0,-114.37806334982095,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.9276389118674716}",20,0,-169.13887390114428,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.9248559951318692}",25,0,-66.04242765495826,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.9220814271464736}",20,0,-76.93274165458843,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.9193151828650341}",20,0,-51.609826581745956,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.916557237316439}",25,0,-73.80486946462415,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.9138075656044897}",20,0,-51.676761748746664,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.9110661429076763}",25,0,-42.00129351792684,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.9083329444789532}",20,0,-180.81157927027726,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
33,False,"{'a': 0.5, 'e': 0.9056079456455164}",25,0,-96.72863941101765,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.9028911218085798}",20,0,-111.18624774446215,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.9001824484431541}",30,0,-113.75940849657609,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
36,False,"{'a': 0.5, 'e': 0.8974819010978247}",25,0,-89.86884529640243,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.8947894553945311}",20,0,-94.58672068260212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
38,False,"{'a': 0.5, 'e': 0.8921050870283476}",20,0,-160.7691358785437,"{0: 10, 1: 0, 2: 5, 3: 4, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.8894287717672625}",20,0,-60.14742322779251,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.8867604854519607}",20,8,-107.13846737209734,"{0: 4, 1: 3, 2: 2, 3: 2, 4: 1}",1
41,False,"{'a': 0.5, 'e': 0.8841002039956048}",20,0,-28.83838157099588,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.881447903383618}",20,0,-90.75844176772365,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.8788035596734671}",20,0,-195.43116675736914,"{0: 8, 1: 0, 2: 9, 3: 0, 4: 3}",0
44,False,"{'a': 0.5, 'e': 0.8761671489944467}",20,5,-23.2962763584983,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.8735386475474634}",25,0,-72.01333688866855,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.8709180316048211}",25,3,-128.9591979182421,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 1}",1
47,False,"{'a': 0.5, 'e': 0.8683052775100065}",30,0,-82.11413961435527,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.8657003616774765}",20,0,-142.59107932073354,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
49,False,"{'a': 0.5, 'e': 0.8631032605924441}",35,0,-117.85868426417007,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.8605139508106667}",25,0,-11.972010286945604,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.8579324089582347}",25,0,-115.36318182913585,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
52,False,"{'a': 0.5, 'e': 0.8553586117313601}",20,0,-107.08551035992039,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
53,False,"{'a': 0.5, 'e': 0.852792535896166}",25,0,-89.93014379238855,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.8502341582884775}",20,0,-81.70015946840844,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.847683455813612}",25,0,-113.6570649521267,"{0: 14, 1: 0, 2: 9, 3: 2, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.8451404054461712}",25,0,-179.28316325892553,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.8426049842298327}",30,0,-156.98369926793086,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
58,False,"{'a': 0.5, 'e': 0.8400771692771432}",30,0,-140.20284511781384,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.8375569377693117}",20,0,-146.25485114631863,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.8350442669560038}",25,0,-231.47356303179765,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 4}",0
61,False,"{'a': 0.5, 'e': 0.8325391341551358}",20,0,-51.45585943175361,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.8300415167526703}",35,0,-141.6788469331481,"{0: 21, 1: 2, 2: 10, 3: 1, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.8275513922024124}",30,0,-206.74544237241605,"{0: 18, 1: 5, 2: 2, 3: 1, 4: 4}",0
64,False,"{'a': 0.5, 'e': 0.8250687380258052}",20,0,-69.15960471980085,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.8225935318117277}",20,0,-106.05928580362512,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.8201257512162925}",20,0,-79.54200933671625,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.8176653739626436}",30,1,-87.80832143462672,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 1}",1
68,False,"{'a': 0.5, 'e': 0.8152123778407557}",20,10,-9.906965007992824,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.8127667407072334}",20,0,-65.49469471479144,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.8103284404851118}",20,1,-90.83933359019757,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 1}",1
71,False,"{'a': 0.5, 'e': 0.8078974551636564}",20,0,-18.55663693708052,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.8054737627981654}",20,0,-78.41312365838131,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.8030573415097709}",20,3,-138.40375685468345,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 3}",1
74,False,"{'a': 0.5, 'e': 0.8006481694852416}",25,0,-115.10912876027547,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.7982462249767859}",20,11,6.591114973731267,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.7958514863018555}",20,0,-70.32317348337274,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.7934639318429499}",20,6,-45.8858016121318,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
78,False,"{'a': 0.5, 'e': 0.7910835400474211}",25,0,-136.72797562225838,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
79,False,"{'a': 0.5, 'e': 0.7887102894272788}",25,0,-221.1919324897774,"{0: 10, 1: 5, 2: 5, 3: 2, 4: 3}",0
80,False,"{'a': 0.5, 'e': 0.786344158558997}",20,0,-92.95800500956194,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.7839851260833199}",20,0,-5.784436976926826,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.78163317070507}",20,1,-33.99442536270339,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.7792882711929549}",25,0,-106.69839663635139,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.776950406379376}",30,0,-214.75949814632952,"{0: 16, 1: 4, 2: 5, 3: 2, 4: 3}",0
85,False,"{'a': 0.5, 'e': 0.7746195551602378}",25,0,-144.9604479700549,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
86,False,"{'a': 0.5, 'e': 0.7722956964947572}",20,0,-105.51449395485133,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
87,False,"{'a': 0.5, 'e': 0.7699788094052729}",25,0,-62.446804168487326,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.767668872977057}",20,0,-40.628668677263185,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.7653658663581259}",20,0,-47.59585439375419,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.7630697687590514}",25,7,-45.65111577096907,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
91,False,"{'a': 0.5, 'e': 0.7607805594527743}",30,0,-164.2598624868666,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
92,False,"{'a': 0.5, 'e': 0.7584982177744161}",20,0,-69.67254755949543,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.7562227231210927}",25,0,-90.24209905863309,"{0: 15, 1: 4, 2: 3, 3: 3, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.7539540549517295}",25,0,-129.31449943241077,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.7516921927868743}",25,0,-45.671412069108435,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.7494371162085136}",25,12,-138.1545680425211,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 3}",1
97,False,"{'a': 0.5, 'e': 0.7471888048598881}",20,0,-100.15048919593576,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.7449472384453084}",25,0,-40.98587889490019,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.7427123967299725}",30,12,-4.0948154035021656,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.7404842595397826}",25,0,-67.821475667048,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.7382628067611632}",25,0,-45.47967580731915,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.7360480183408797}",25,1,-51.281995417797305,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.7338398742858572}",20,0,-52.42740920774915,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.7316383546629995}",20,0,-55.35089537808508,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.7294434395990106}",20,5,-19.12900952399056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
106,False,"{'a': 0.5, 'e': 0.7272551092802135}",20,0,-91.35825818384491,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
107,False,"{'a': 0.5, 'e': 0.7250733439523729}",30,0,-112.57251325983621,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.7228981239205158}",30,0,-106.57127816458299,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.7207294295487542}",20,0,-81.13839713643732,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.718567241260108}",35,0,-139.51431756505926,"{0: 23, 1: 1, 2: 8, 3: 2, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.7164115395363276}",20,0,-123.37531739019548,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
112,False,"{'a': 0.5, 'e': 0.7142623049177186}",25,0,-139.52010069766342,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.7121195180029655}",30,3,-26.427527432593408,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.7099831594489566}",25,0,-30.699650762975633,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.7078532099706096}",35,0,-122.29108975907366,"{0: 21, 1: 6, 2: 6, 3: 1, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.7057296503406979}",20,0,-44.28513921766492,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.7036124613896757}",30,0,-100.39606270019083,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.7015016240055068}",20,0,-49.62583720727781,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.6993971191334902}",20,0,-129.78067751033046,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
120,False,"{'a': 0.5, 'e': 0.6972989277760897}",30,0,-125.16231957368662,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.6952070309927615}",25,14,-5.239137086907437,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.6931214098997832}",20,0,-9.03680610565153,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.6910420456700839}",20,0,-95.22027556847674,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.6889689195330736}",30,4,-14.43598979526107,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.6869020127744744}",20,0,-89.45998927036905,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
126,False,"{'a': 0.5, 'e': 0.684841306736151}",20,0,-75.11850562022822,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
127,False,"{'a': 0.5, 'e': 0.6827867828159425}",20,0,-49.46105990123833,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.6807384224674946}",25,0,-66.82706476326328,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.6786962072000922}",25,0,-121.57897353572713,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.6766601185784918}",25,0,-29.10277613463863,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.6746301382227564}",20,3,-9.899750875288612,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.6726062478080882}",20,2,-50.785638395054725,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.6705884290646639}",25,0,-13.384804188072957,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.6685766637774699}",20,0,-68.77003971637309,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
135,False,"{'a': 0.5, 'e': 0.6665709337861374}",25,0,-52.90989121399471,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.664571220984779}",25,0,-100.80272773147288,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
137,False,"{'a': 0.5, 'e': 0.6625775073218247}",30,0,-59.91271610099374,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.6605897747998593}",30,0,-132.26033086774325,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.6586080054754596}",25,0,-93.03644071063265,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.6566321814590332}",30,0,-61.255778969730834,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.6546622849146562}",20,0,-89.95350353065695,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
142,False,"{'a': 0.5, 'e': 0.6526982980599122}",25,0,-171.36165507761376,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
143,False,"{'a': 0.5, 'e': 0.6507402031657324}",25,7,-159.77970607381886,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 3}",1
144,False,"{'a': 0.5, 'e': 0.6487879825562353}",20,13,-0.8425628901327753,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.6468416186085666}",25,0,-80.42909970140624,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.6449010937527409}",25,0,-35.3554255112887,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.6429663904714826}",20,0,-48.32677497479082,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.6410374913000682}",20,5,-117.96949140910154,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 2}",1
149,False,"{'a': 0.5, 'e': 0.639114378826168}",20,4,-29.33939162399902,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
150,False,"{'a': 0.5, 'e': 0.6371970356896894}",25,14,-26.193605578283798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.6352854445826204}",35,0,-153.15842586871258,"{0: 20, 1: 5, 2: 7, 3: 2, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.6333795882488725}",25,0,-84.81776139770174,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.6314794494841259}",20,0,-63.96709922441118,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.6295850111356736}",20,8,-53.32937516542173,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
155,False,"{'a': 0.5, 'e': 0.6276962561022665}",20,12,-12.239698231278089,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.6258131673339598}",20,0,-24.42044152311718,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.6239357278319578}",20,3,-42.482317494462066,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
158,False,"{'a': 0.5, 'e': 0.6220639206484619}",20,0,-114.72372846291721,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
159,False,"{'a': 0.5, 'e': 0.6201977288865166}",30,0,-86.64090894958453,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",1
160,False,"{'a': 0.5, 'e': 0.618337135699857}",20,0,-52.71063110484803,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.6164821242927574}",20,0,-63.67599221023733,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.6146326779198792}",25,0,-49.37024911986114,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
163,False,"{'a': 0.5, 'e': 0.6127887798861196}",20,6,-29.5325953611009,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.6109504135464612}",20,0,-91.40265469242001,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.6091175623058218}",20,0,-35.99558183250904,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.6072902096189043}",20,0,-24.620227054390433,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.6054683389900476}",25,7,-55.63348731350335,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.6036519339730775}",20,0,-19.29071338337456,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.6018409781711582}",20,3,-44.69657991092087,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
170,False,"{'a': 0.5, 'e': 0.6000354552366447}",20,0,-111.93748139580038,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
171,False,"{'a': 0.5, 'e': 0.5982353488709348}",35,16,-7.348944978131835,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.596440642824322}",20,7,-63.52597731873117,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.594651320895849}",20,0,-53.00749112118056,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
174,False,"{'a': 0.5, 'e': 0.5928673669331614}",25,0,-33.449663559028224,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.5910887648323621}",30,0,-111.88896280933963,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
176,False,"{'a': 0.5, 'e': 0.5893154985378649}",20,0,-49.76441935278939,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.5875475520422513}",25,0,-40.65388448494148,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.5857849093861246}",20,0,0.4568624050761958,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.5840275546579662}",25,0,-77.78794913193907,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",1
180,False,"{'a': 0.5, 'e': 0.5822754719939923}",25,8,-41.64558544391553,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.5805286455780103}",25,5,-40.01260481176914,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.5787870596412763}",30,0,-127.45661771578341,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.5770506984623525}",20,0,-46.84026490699717,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.5753195463669654}",25,15,12.863040827663209,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
